match,home_team,away_team,market,player_name,player_team,opposition_team,line,over_price,under_price,agency
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Aiden Markram,Sunrisers Hyderabad,Mumbai Indians,6.5,5.2,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Mayank Agarwal,Sunrisers Hyderabad,Mumbai Indians,7.5,10,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Hardik Pandya,Mumbai Indians,Sunrisers Hyderabad,7.5,8.75,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Aiden Markram,Sunrisers Hyderabad,Mumbai Indians,7.5,6.4,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Rahul Tripathi,Sunrisers Hyderabad,Mumbai Indians,7.5,8.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Travis Michael Head,NA,NA,7.5,8.75,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,7.5,5.4,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Heinrich Klaasen,Sunrisers Hyderabad,Mumbai Indians,7.5,5.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,7.5,6.4,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Abhishek Sharma,Sunrisers Hyderabad,Mumbai Indians,7.5,10,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Naman Dhir,Mumbai Indians,Sunrisers Hyderabad,7.5,9.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Dewald Brevis,Mumbai Indians,Sunrisers Hyderabad,7.5,10.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Ishan Kishan,Mumbai Indians,Sunrisers Hyderabad,7.5,6,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Dewald Brevis,Mumbai Indians,Sunrisers Hyderabad,5.5,6.4,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,5.5,3.75,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Ishan Kishan,Mumbai Indians,Sunrisers Hyderabad,5.5,4.1,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Heinrich Klaasen,Sunrisers Hyderabad,Mumbai Indians,5.5,3.8,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Abhishek Sharma,Sunrisers Hyderabad,Mumbai Indians,5.5,6,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,5.5,4.4,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Travis Michael Head,NA,NA,5.5,5.4,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Rahul Tripathi,Sunrisers Hyderabad,Mumbai Indians,5.5,5.4,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Mayank Agarwal,Sunrisers Hyderabad,Mumbai Indians,5.5,6,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Hardik Pandya,Mumbai Indians,Sunrisers Hyderabad,5.5,5.4,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Aiden Markram,Sunrisers Hyderabad,Mumbai Indians,5.5,4.25,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Naman Dhir,Mumbai Indians,Sunrisers Hyderabad,5.5,5.8,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Aiden Markram,Sunrisers Hyderabad,Mumbai Indians,9.5,9.25,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Naman Dhir,Mumbai Indians,Sunrisers Hyderabad,9.5,15,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Rahul Tripathi,Sunrisers Hyderabad,Mumbai Indians,9.5,13,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Travis Michael Head,NA,NA,9.5,13,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,9.5,9.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Dewald Brevis,Mumbai Indians,Sunrisers Hyderabad,9.5,17,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Heinrich Klaasen,Sunrisers Hyderabad,Mumbai Indians,9.5,8,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Mayank Agarwal,Sunrisers Hyderabad,Mumbai Indians,9.5,16,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Hardik Pandya,Mumbai Indians,Sunrisers Hyderabad,9.5,13,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,9.5,7.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Ishan Kishan,Mumbai Indians,Sunrisers Hyderabad,9.5,8.75,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 4s,Abhishek Sharma,Sunrisers Hyderabad,Mumbai Indians,9.5,16,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,3.5,8.25,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Hardik Pandya,Mumbai Indians,Sunrisers Hyderabad,3.5,11,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Abhishek Sharma,Sunrisers Hyderabad,Mumbai Indians,3.5,11.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Dewald Brevis,Mumbai Indians,Sunrisers Hyderabad,3.5,14,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Aiden Markram,Sunrisers Hyderabad,Mumbai Indians,3.5,7.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,3.5,6.75,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Travis Michael Head,NA,NA,3.5,10.5,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Mayank Agarwal,Sunrisers Hyderabad,Mumbai Indians,3.5,12,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Heinrich Klaasen,Sunrisers Hyderabad,Mumbai Indians,3.5,5.25,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Naman Dhir,Mumbai Indians,Sunrisers Hyderabad,3.5,12,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Rahul Tripathi,Sunrisers Hyderabad,Mumbai Indians,3.5,10,NA,Neds
Sunrisers Hyderabad v Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Number of 6s,Ishan Kishan,Mumbai Indians,Sunrisers Hyderabad,3.5,7.5,NA,Neds
